datetime,city,state,country,shape,duration (seconds),comments,latitude,longitude
1/15/2013,mansfield,oh,us,circle,300,A orange sphere in the sky.,40.7583333,-82.5155556
1/15/2013,loris,sc,us,other,60,5 lights seen above tree line NW of Loris SC.,34.0561111,-78.8905556
1/15/2013,estrella mountain,az,,other,7200,Hovering bright orange disapearing/reapearing orbs of light.,33.353873,-112.442211
1/15/2013,phoenix,az,us,light,3600,Pairs of orange lights.,33.4483333,-112.0733333
1/15/2013,marana,az,us,light,300,Hovering orange lights over Marana AZ.,32.4366667,-111.2247222
1/15/2013,san antonio,tx,us,unknown,600,Flashing blue lights on craft flashed 2 different patterns and was not indicative of  any aircraft in our area.,29.4238889,-98.4933333
1/16/2013,michicot,in,,changing,3600,Boomerang shape shifting color changing hovering craft following me.,44.239162,-87.641195
1/16/2013,troy,il,us,unknown,1200,Strange sounds in the Greater St Louis area.,38.7291667,-89.8830556
1/16/2013,coolidge,az,us,circle,600,I was driving home southbound on arizona blvd in Coolidge az looked to my right and saw 7 orange lights four on the bottom 3 on the top,32.9777778,-111.5169444
1/16/2013,st. augustine,fl,us,triangle,900,Trail of strange orange lights moving over St Augustine.,29.8944444,-81.3147222
1/16/2013,fayettville,nc,,other,10,It was v shaped/white blue lights going accross i was sure that it wasnt a stealth bomber it slowed down then sped up i took my hunt.,35.052664,-78.878358
1/16/2013,reno/fernley,nv,,triangle,600,I saw two ufo&#39s with three triangular white lights on fat boomerang shaped craft on i80 east west at 19:15 on 01/16/2013.,39.507672,-119.803578
1/16/2013,orting,wa,us,light,3600,While sitting in our living room looking out the picture windows in the direction of Mt. Rainier in Washington S. ((Sirius??)),47.0980556,-122.2030556
1/16/2013,astoria,or,us,chevron,600,Red Crescent like object hovered glowing and then coalesced into a ball and vanished.,46.1880556,-123.83
1/17/2013,nehalem,or,us,light,5,Bright white &quot;light&quot; performs extreme maneuvers at OR coast.,45.7202778,-123.8927778
1/17/2013,ferrisburg,vt,,triangle,300,Triangle shape object with 6 to 8 lights in my photos.,44.20561,-73.246234
1/17/2013,austin,tx,us,circle,120,Round silver object appearing and disappearing twice in sky.,30.2669444,-97.7427778
1/17/2013,kalispell,mt,us,circle,600,12 ufos flying together.,48.1958333,-114.3119444
1/17/2013,winchester,va,us,light,1500,Many Red Lights Observed South of Winchester VA.,39.1855556,-78.1636111
1/17/2013,port charlotte,fl,us,fireball,5,Fire/light ball in Florida night sky.,26.9758333,-82.0908333
1/17/2013,denver,pa,us,triangle,300,Triangular UFO hovering over Lancaster PA.,40.2330556,-76.1375
1/17/2013,minneapolis,mn,us,formation,900,Orange/blue light-ball cluster over downtown Minneapolis 1/17/13.,44.98,-93.2636111
1/17/2013,high falls,ny,us,cigar,7200,Figures seen.,41.8266667,-74.1266667
1/17/2013,pearland,tx,us,fireball,2,Green light moving fast across sky seen in pearland.,29.5633333,-95.2858333
1/17/2013,dublin,oh,us,circle,120,Bright flashing objects appear and rapidly depart after a brief visit.,40.0991667,-83.1141667
1/18/2013,waukegan,il,us,fireball,1,Bright orange fireball spotted.,42.3636111,-87.8447222
1/18/2013,milan,oh,us,light,180,WHITE FLASH THEN WHITE ORB LIGHT AND THEN GREEN ORB LIGHT OBSERVED UP CLOSE.,41.2975,-82.6055556
1/18/2013,durham,nc,us,circle,180,Round Silver Object Seen In Durham NC Following an Airplane and Then Flying in a New Direction and Disappearing.,35.9938889,-78.8988889
1/18/2013,annandale,va,us,cigar,30,Fairfax Annandale VA - Black silhouette cigar / disk-like object w/rounded - blunted ends w/rotating &amp; synced strobe lights.,38.8302778,-77.1966667
1/18/2013,liverpool (uk/england),,gb,unknown,900,Flashing light.,53.416667,-3
1/19/2013,parsons (east of),ks,us,circle,8,SE Kansas object to slow to be a falling star. Moving southeastern pattern bluish circle stayed lite until it disappeared in the.,37.3402778,-95.2608333
1/19/2013,boulder (near),co,us,other,120,A tight group of flashbulb-like lights glittering high up in a clear blue sky.,40.015,-105.27
1/19/2013,denver,co,us,disk,10,Small Metallic Disc Sighted in Denver CO.,39.7391667,-104.9841667
1/19/2013,fairmont/morgantown,wv,,disk,60,Red yellow/white and blue lights on saucer object floating over house. UFO WV.,39.481369,-80.117992
1/19/2013,grayson,ga,us,unknown,300,Amber colored lights appeared to be moving towards us when two alligned one on top of the other and then they hovered.,33.8941667,-83.9558333
1/19/2013,augusta,mo,us,sphere,10,A previously stationary &quot;star&quot; suddenly moved and then vanished.,38.5725,-90.8819444
1/19/2013,mt.pleasant,sc,,fireball,120,5-7 orange/red orbs traveling in linear pattern with erratic movements in elevation that disappeared as they ascended in elevation.,32.832322,-79.828426
1/19/2013,branford,ct,us,light,10,Series of flashing colorful lights and then took off and vanished within a second.,41.2794444,-72.8155556
1/19/2013,fairbanks,ak,us,fireball,120,4 Balls of Fire Dance in The Northern Sky,64.8377778,-147.7163889
1/19/2013,eagle mountain,ut,us,fireball,180,Saw 2 glowing balls of orange/red  floating to the west of the Holiday in Eagle Mountain.,40.3141667,-112.0061111
1/19/2013,shelby,nc,us,light,5,Green tailed light.,35.2922222,-81.5358333
1/19/2013,cape cod,ma,,flash,5,Bright flashes of light seen in Mashpee night sky.,41.699096,-70.320911
1/20/2013,crofton,ky,,triangle,2340,5 UFO&#39s spotted both saucer like and triangular in shape white lights crafts emitting sparks when they ascend.,37.047822,-87.485002
1/20/2013,port everglades,fl,us,circle,900,They seem to keep there light and shape as they rose.,26.0966667,-80.1275
1/20/2013,phoenix,az,us,circle,20,UFO,33.4483333,-112.0733333
1/20/2013,lawrence,ks,us,other,900,2 brightly lit craft with banks of lights seen after dark within ten minutes of each other in similar flightpath.,38.9716667,-95.235
1/20/2013,indian harbour beach,fl,us,fireball,300,Reddish Orange orb like sphere in the skies above Indian Harbour Beach.,28.1486111,-80.5886111
1/20/2013,flomaton,al,us,circle,600,3 orange lights in Alabama sky.,31,-87.2608333
1/20/2013,falls church,va,us,light,180,Flickering light with the size of ping pong ball flew with constant speed over falls church virginia,38.8822222,-77.1713889
1/20/2013,los angeles,ca,us,cone,1800,Sighting and dreams.,34.0522222,-118.2427778
1/20/2013,mar del plata (argentina),,,light,60,Oval bright white light traveling fast for about a minute then disappearing.,-37.979858,-57.589794
1/21/2013,hartford,ct,us,fireball,45,Ball of fire falling from sky.,41.7636111,-72.6855556
1/21/2013,schenectady,ny,us,light,2.5,Extremely Bright Ball of light streaming downward from sky behind tree tops and to the horizon around midnight in upstate NY.,42.8141667,-73.94
1/21/2013,atlanta,ga,us,fireball,15,White ball of light seen by a truck driver off of I-20 west.,33.7488889,-84.3880556
1/21/2013,west kelowna (canada),bc,ca,changing,1335,The object changed shape from diamond to triangle and greeny blue liquid fell on the road.,49.9,-119.483333
1/21/2013,new hope,al,us,changing,600,Large and small objects change shapes and colors over New Hope  Alabama.,34.5369444,-86.3944444
1/21/2013,new castle,de,us,circle,600,Fire in the Sky in New Castle Delaware if you seen this you will wonder if they are out there.,39.6619444,-75.5666667
1/22/2013,athens,il,us,disk,300,A grey disk/saucer hovering over a empty field at midnight.,39.9608333,-89.7238889
1/22/2013,aston,pa,,circle,3,Green orb passing over Phila.,39.864819,-75.425732
1/22/2013,clearwater,fl,us,rectangle,5,It was fast and just dissapeared.,27.9655556,-82.8002778
1/22/2013,arlington,tx,us,triangle,240,I live in Arlington Tx. Is the norm to hear planes all the time.  DFW Airport is just north of us and only 20 min away.,32.7355556,-97.1077778
1/22/2013,gray court,sc,us,light,600,Bright light over Gray Court SC aound 630 am on 1/22/13.,34.6080556,-82.1136111
1/22/2013,denver,co,us,circle,60,Silver blue metallic spheres with glowing orange centers&#44under intelligent control./Denver.,39.7391667,-104.9841667
1/22/2013,myrtle beach,sc,us,fireball,7,Three orange fireballs that appeared and then dissappered. Also son heard an unusual noise before seeing object.,33.6888889,-78.8869444
1/22/2013,myrtle beach,sc,us,flash,7,It was either a ball of light or ball of fire or a flash.,33.6888889,-78.8869444
1/23/2013,londonderry,nh,us,rectangle,50,My Location - Londonderry NH . The object was in the direction above Derry NH - unexplainable.,42.865,-71.3744444
1/23/2013,louisville,oh,us,circle,2,I was driving to work and saw a bright orange light high in the sky. I initially thought airplane but it was only orange light no red.,40.8372222,-81.2597222
1/23/2013,kennewick,wa,us,oval,30,Object appeared in the early morning sky was seen by more than one person and affected the power in the immediate area.,46.2113889,-119.1361111
1/23/2013,bedford,ma,us,light,5,Bright Light in sky sped away at incredible speed.,42.4905556,-71.2766667
1/23/2013,nashua,nh,us,fireball,3,Bright green fireball seen falling across sky in Nashua NH.  ((NUFORC Note:  Possible meteor??  PD)),42.7652778,-71.4680556
1/23/2013,laval (canada),qc,ca,oval,5,Neon green light oval shape The speed it moved is unbelievable.,45.6,-73.733333
1/23/2013,la marque,tx,us,cigar,30,Glowing pulsating orange neon tube in the sky.,29.3683333,-94.9711111
1/24/2013,sunerland,ma,,fireball,2,White comet-fireball-looking light/phenomenon vertically dropping in a slight arc.,42.466373,-72.579511
1/24/2013,rocky mount,nc,us,circle,10,Small silvery round object fades away from sight in seconds.,35.9380556,-77.7908333
1/24/2013,scott depot,wv,us,changing,1200,Small red/orange balls of light seemed to rise from behind the trees floating slowly up in the air and hovering changing shape several.,38.4416667,-81.9169444
1/24/2013,port charlotte,fl,us,light,600,Round red light with blinking yellow lights on the back.,26.9758333,-82.0908333
1/24/2013,portsmouth,nh,us,unknown,300,3 stationary lights w/ possible light structure below viewed near Pease Tradeport in Portsmouth NH.,43.0716667,-70.7630556
1/24/2013,clearwater beach,fl,us,sphere,900,Three Orbs spotted out around 5-7 miles of Clearwater Beach Florida while flying in our Cessna 172.,27.9769444,-82.8280556
1/24/2013,martinsville,in,us,disk,30,UFO in indiana.,39.4277778,-86.4283333
1/24/2013,kelso,wa,us,circle,3,On January 24 2014 at 8:00pm heading North on I5 at exit 40 I witnessed an 6 unidentified flying crafts. I know what I saw that night,46.1469444,-122.9072222
1/24/2013,new washington,oh,us,circle,300,It was slowly moving over our pastures going about 2 mph It was probably 20-30 feet off the ground. We stopped the car turned everythi,40.9622222,-82.8544444
1/25/2013,elk grove,ca,us,chevron,240,2 Craft seen in Elk Grove Ca. Defying inertia and gravity with no sound. Seen by USMC Scout/Sniper.,38.4088889,-121.3705556
1/25/2013,schenectady,ny,us,flash,10,On Friday morning January 25 2013 I witnessed what I thought was a shooting star or firework.  ((NUFORC Note:  Meteor??  PD)),42.8141667,-73.94
1/25/2013,schoharie,ny,us,fireball,10,Big fireball burns out near Schoharie NY.  ((NUFORC Note:  Possible meteor??  PD)),42.6658333,-74.31
1/25/2013,san antonio,tx,us,disk,180,Low altitude disc shaped Unidentified Phenomena fly&#39s into cameras range of view in and out of dimension executes two U-turns&#33,29.4238889,-98.4933333
1/25/2013,orlando,fl,us,other,240,Silver objects falls in orlando sky 1/25/13,28.5380556,-81.3794444
1/25/2013,hope,me,us,triangle,60,Triangle-shaped group of lights static above a hilltop it moved slowly and without apparent noise in a N/NE direction.,44.265,-69.1594444
1/25/2013,yankton,sd,us,formation,3600,Large metal structure suspended in the air and fleet of aircraft around it and interacting with it and beaming light to the ground.,42.8711111,-97.3969444
1/25/2013,sacramento,ca,us,light,600,7 red lights floating upward over Sacramento 1/25/13.,38.5816667,-121.4933333
1/25/2013,turlock,ca,us,changing,600,Golden-orange bright star fell from the sky &amp; changed into flat black floppy object landed in tree then flew away.,37.4947222,-120.8455556
1/25/2013,portland,me,us,formation,120,6 solid but U shaped objects flying at high speed in a formation 2 side by side in front 2 with one behind the other 2 in rear,43.6613889,-70.2558333
1/25/2013,kaanapali,hi,us,circle,300,4 bright orange orbs soundlessly moving in a northerly direction at a slow place.,20.9316667,-156.6972222
1/25/2013,perth (australia),,au,fireball,45,Bright Star like object about 45 seconds in Perth WA near the southern cross.,-31.95224,115.861397
1/25/2013,austin,tx,us,light,900,Small maneuverable craft w/ two blue-white lights over Austin TX.,30.2669444,-97.7427778
1/25/2013,rio chama,nm,,light,300,Saw light high in sky proceeded to jump to about 5 different locations then left light trail as it went north.,36.903068,-106.579479
1/26/2013,boca raton,fl,us,triangle,10,Silent single gold light flying very quickly. Changes direction several times.,26.3583333,-80.0833333
1/26/2013,athens,ga,us,egg,180,Two black objects that moved vertically sideways in the same area for couple minutes,33.9608333,-83.3780556
1/26/2013,hiawatha,ks,us,disk,900,I was leaving my house and saw a Bright Orange light while headed into town then 3 more appeared.  They were evenly behind one another.,39.8525,-95.5355556
1/26/2013,marion,nc,us,light,600,Crazy light show that we have never seen and can not be explained it was so captivating and scary at the same time.,35.6838889,-82.0094444
1/26/2013,elgin,il,us,changing,300,At 8:00pm a cluster of orange lights appeared to be headed eastward to the northwest of Elgin.,42.0372222,-88.2811111
1/26/2013,jensen beach,fl,us,sphere,600,Red/orange sphere flew for about 3 mins. 3 seperate times then disappeared. captured whole thing on video.,27.2541667,-80.23
1/27/2013,johns creek,ga,,unknown,7,7 objects streaked across the sky over Johns Creek GA at 9:32 PM on Sunday January 27th 2013.,34.028926,-84.198579
1/27/2013,lakewood,co,us,triangle,60,Triangular dimly-lit craft that made no noise and flew slowly.,39.7047222,-105.0808333
1/27/2013,scranton,pa,us,light,3,Solid dull white light with a small trail traveling across the sky.,41.4088889,-75.6627778
1/27/2013,kelso,wa,us,other,120,Strange humanoid encounter. No crafts seen.,46.1469444,-122.9072222
1/27/2013,washington,nc,us,disk,60,An incredible sight of a saucer flying through the night sky with a reddish/orange vapor trail that dissappeared.,35.5463889,-77.0525
1/27/2013,old bridge,nj,us,light,5,Greenish/Blue light object in the sky.,40.4147222,-74.3658333
1/27/2013,long beach,ca,us,light,60,3 Whitish-yellow lights in the shape of a triangle at 1st glance i thought it was a shooting star but it kept going fast and silent.,33.7669444,-118.1883333
1/28/2013,new york city (brooklyn),ny,us,light,1800,Disc-light 30 minutes. (picture),40.7141667,-74.0063889
1/28/2013,remus,mi,us,teardrop,5,We spotted an large bright light.,43.5966667,-85.1447222
